,time,volume,mid_o,mid_h,mid_l,mid_c,bid_o,bid_h,bid_l,bid_c,ask_o,ask_h,ask_l,ask_c
640,2020-06-18 21:00:00-05:00,105047,1.12049,1.12544,1.11684,1.11776,1.12036,1.12537,1.11673,1.11761,1.12062,1.12551,1.11691,1.11792
641,2020-06-21 21:00:00-05:00,90943,1.11776,1.127,1.11685,1.12616,1.11761,1.12692,1.11674,1.12566,1.11792,1.12707,1.11695,1.12666
642,2020-06-22 21:00:00-05:00,117253,1.12616,1.13487,1.12332,1.13088,1.12566,1.1348,1.12321,1.13078,1.12666,1.13494,1.1234,1.13097
643,2020-06-23 21:00:00-05:00,111762,1.13088,1.1326,1.12483,1.12507,1.13078,1.13252,1.12476,1.12492,1.13097,1.13267,1.1249,1.12522
644,2020-06-24 21:00:00-05:00,118208,1.12507,1.12598,1.11906,1.1218,1.12492,1.12591,1.11899,1.12168,1.12522,1.12606,1.11912,1.12191
645,2020-06-25 21:00:00-05:00,81999,1.1218,1.12395,1.11953,1.12184,1.12168,1.12388,1.11946,1.12164,1.12191,1.12403,1.1196,1.12205
646,2020-06-28 21:00:00-05:00,84180,1.12184,1.12878,1.12176,1.12424,1.12164,1.12873,1.1213,1.12415,1.12205,1.12885,1.1219,1.12433
647,2020-06-29 21:00:00-05:00,99725,1.12424,1.1262,1.11911,1.12331,1.12415,1.12614,1.11903,1.12315,1.12433,1.12627,1.11918,1.12347
648,2020-06-30 21:00:00-05:00,90252,1.12331,1.12751,1.11848,1.12514,1.12315,1.12744,1.11837,1.12501,1.12347,1.12758,1.11858,1.12527
649,2020-07-01 21:00:00-05:00,90789,1.12514,1.13026,1.12234,1.12394,1.12501,1.1302,1.12188,1.12384,1.12527,1.13033,1.12245,1.12403
650,2020-07-02 21:00:00-05:00,59036,1.12394,1.12518,1.12194,1.12479,1.12384,1.12492,1.12186,1.12429,1.12403,1.12555,1.122,1.12529
651,2020-07-05 21:00:00-05:00,81756,1.12479,1.13455,1.12432,1.13094,1.12429,1.13449,1.12391,1.13076,1.12529,1.13462,1.12445,1.13113
652,2020-07-06 21:00:00-05:00,92426,1.13094,1.13325,1.1259,1.12744,1.13076,1.13318,1.12581,1.12726,1.13113,1.13333,1.12598,1.12762
653,2020-07-07 21:00:00-05:00,89549,1.12744,1.13516,1.12624,1.13298,1.12726,1.13505,1.12615,1.13287,1.12762,1.13556,1.12632,1.1331
654,2020-07-08 21:00:00-05:00,104729,1.13298,1.13707,1.12802,1.12852,1.13287,1.13699,1.12774,1.12837,1.1331,1.13715,1.1281,1.12868
655,2020-07-09 21:00:00-05:00,81510,1.12852,1.13248,1.12548,1.13002,1.12837,1.13242,1.1254,1.12977,1.12868,1.13256,1.12556,1.13028
656,2020-07-12 21:00:00-05:00,86512,1.13002,1.1375,1.13002,1.13432,1.12977,1.13744,1.12977,1.1342,1.13028,1.13787,1.13015,1.13443
657,2020-07-13 21:00:00-05:00,106478,1.13432,1.14088,1.13254,1.14,1.1342,1.14081,1.13232,1.13985,1.13443,1.14094,1.13261,1.14014
658,2020-07-14 21:00:00-05:00,100308,1.14,1.1452,1.1391,1.1412,1.13985,1.14512,1.13901,1.14108,1.14014,1.14528,1.13919,1.14133
659,2020-07-15 21:00:00-05:00,102144,1.1412,1.14418,1.13705,1.13837,1.14108,1.14411,1.13698,1.13827,1.14133,1.14424,1.13712,1.13847
660,2020-07-16 21:00:00-05:00,73024,1.13837,1.14438,1.13778,1.14282,1.13827,1.14432,1.13737,1.14252,1.13847,1.14444,1.13786,1.14312
661,2020-07-19 21:00:00-05:00,104209,1.14282,1.14679,1.14024,1.14474,1.14252,1.14672,1.14017,1.14461,1.14312,1.14686,1.14031,1.14488
662,2020-07-20 21:00:00-05:00,111043,1.14474,1.15398,1.1423,1.15269,1.14461,1.15391,1.14223,1.15257,1.14488,1.1541,1.14237,1.15281
663,2020-07-21 21:00:00-05:00,129890,1.15269,1.16016,1.15069,1.15698,1.15257,1.16009,1.15059,1.15687,1.15281,1.16025,1.15076,1.15709
664,2020-07-22 21:00:00-05:00,115345,1.15698,1.16268,1.15404,1.15963,1.15687,1.1626,1.15397,1.15952,1.15709,1.16277,1.15412,1.15974
665,2020-07-23 21:00:00-05:00,115447,1.15963,1.16581,1.15812,1.16558,1.15952,1.16571,1.15806,1.1654,1.15974,1.16605,1.15818,1.16577
666,2020-07-26 21:00:00-05:00,123653,1.16558,1.17814,1.16422,1.17516,1.1654,1.17809,1.16387,1.17502,1.16577,1.17823,1.1643,1.17529
667,2020-07-27 21:00:00-05:00,126006,1.17516,1.17736,1.16987,1.17161,1.17502,1.17729,1.1698,1.17138,1.17529,1.17744,1.16994,1.17184
668,2020-07-28 21:00:00-05:00,121087,1.17161,1.18067,1.1714,1.17916,1.17138,1.18054,1.17114,1.17904,1.17184,1.18085,1.17148,1.17928
669,2020-07-29 21:00:00-05:00,128163,1.17916,1.18484,1.1731,1.18475,1.17904,1.18475,1.17304,1.18465,1.17928,1.18493,1.17315,1.18485
670,2020-07-30 21:00:00-05:00,154943,1.18475,1.19088,1.17612,1.1779,1.18465,1.19081,1.17602,1.17751,1.18485,1.19095,1.17623,1.17828
671,2020-08-02 21:00:00-05:00,112887,1.1779,1.17969,1.1696,1.17622,1.17751,1.17962,1.1695,1.17611,1.17828,1.17976,1.16966,1.17632
672,2020-08-03 21:00:00-05:00,113901,1.17622,1.18064,1.17214,1.18027,1.17611,1.18056,1.17207,1.18014,1.17632,1.18071,1.17221,1.1804
673,2020-08-04 21:00:00-05:00,110999,1.18027,1.1905,1.1793,1.18638,1.18014,1.19043,1.17921,1.18628,1.1804,1.19057,1.17937,1.18649
674,2020-08-05 21:00:00-05:00,129225,1.18638,1.1917,1.1818,1.18775,1.18628,1.19154,1.18173,1.18759,1.18649,1.19186,1.18187,1.18791
675,2020-08-06 21:00:00-05:00,126613,1.18775,1.18833,1.17552,1.1786,1.18759,1.18825,1.17545,1.17835,1.18791,1.18851,1.1756,1.17885
676,2020-08-09 21:00:00-05:00,86381,1.1786,1.18008,1.17362,1.17368,1.17835,1.18,1.17351,1.17358,1.17885,1.18015,1.1737,1.17379
677,2020-08-10 21:00:00-05:00,122109,1.17368,1.1808,1.17222,1.17403,1.17358,1.18069,1.17213,1.1739,1.17379,1.18092,1.17231,1.17416
678,2020-08-11 21:00:00-05:00,121309,1.17403,1.18172,1.17112,1.17847,1.1739,1.18161,1.17104,1.17834,1.17416,1.18183,1.17119,1.1786
679,2020-08-12 21:00:00-05:00,110574,1.17847,1.18642,1.17811,1.18142,1.17834,1.18636,1.17764,1.18132,1.1786,1.18648,1.17838,1.18152
680,2020-08-13 21:00:00-05:00,98387,1.18142,1.18504,1.17817,1.18426,1.18132,1.18498,1.1781,1.18403,1.18152,1.18511,1.17824,1.18449
681,2020-08-16 21:00:00-05:00,85623,1.18426,1.18811,1.18288,1.18706,1.18403,1.18804,1.18256,1.18692,1.18449,1.18818,1.18295,1.1872
682,2020-08-17 21:00:00-05:00,114205,1.18706,1.19658,1.18677,1.19312,1.18692,1.1965,1.18627,1.19303,1.1872,1.19666,1.18696,1.19322
683,2020-08-18 21:00:00-05:00,120845,1.19312,1.19529,1.18304,1.18382,1.19303,1.19522,1.1829,1.18358,1.19322,1.19536,1.18313,1.18406
684,2020-08-19 21:00:00-05:00,131704,1.18382,1.18688,1.18022,1.18601,1.18358,1.18681,1.18015,1.1859,1.18406,1.18695,1.18028,1.18612
685,2020-08-20 21:00:00-05:00,117602,1.18601,1.1883,1.17542,1.17963,1.1859,1.18822,1.17535,1.17945,1.18612,1.18839,1.17548,1.17981
686,2020-08-23 21:00:00-05:00,90166,1.17963,1.18496,1.17842,1.17877,1.17945,1.1849,1.17834,1.17864,1.17981,1.18503,1.1785,1.1789
687,2020-08-24 21:00:00-05:00,102615,1.17877,1.18436,1.17844,1.18344,1.17864,1.18429,1.17837,1.18333,1.1789,1.18445,1.1785,1.18355
688,2020-08-25 21:00:00-05:00,99999,1.18344,1.18394,1.17723,1.18304,1.18333,1.18386,1.17717,1.18294,1.18355,1.18402,1.17729,1.18314
689,2020-08-26 21:00:00-05:00,164072,1.18304,1.19021,1.17625,1.18218,1.18294,1.1901,1.17614,1.18208,1.18314,1.19032,1.17635,1.18229
690,2020-08-27 21:00:00-05:00,140754,1.18218,1.19198,1.18111,1.19046,1.18208,1.19192,1.18103,1.19032,1.18229,1.19205,1.18118,1.19061
691,2020-08-30 21:00:00-05:00,113170,1.19046,1.1966,1.18841,1.19362,1.19032,1.19652,1.18834,1.19348,1.19061,1.19668,1.18848,1.19375
692,2020-08-31 21:00:00-05:00,143155,1.19362,1.20114,1.19014,1.19119,1.19348,1.20105,1.19006,1.19108,1.19375,1.20123,1.19021,1.1913
693,2020-09-01 21:00:00-05:00,130698,1.19119,1.19288,1.18222,1.18551,1.19108,1.1928,1.18212,1.1854,1.1913,1.19296,1.18232,1.18562
694,2020-09-02 21:00:00-05:00,133630,1.18551,1.18646,1.1789,1.18518,1.1854,1.1864,1.17883,1.18509,1.18562,1.18656,1.17898,1.18526
695,2020-09-03 21:00:00-05:00,138709,1.18518,1.18654,1.17808,1.18383,1.18509,1.18648,1.17801,1.18372,1.18526,1.18661,1.17815,1.18394
696,2020-09-06 21:00:00-05:00,59603,1.18383,1.18493,1.18122,1.18136,1.18372,1.18482,1.18098,1.18109,1.18394,1.18543,1.18131,1.18162
697,2020-09-07 21:00:00-05:00,135812,1.18136,1.18274,1.17655,1.1774,1.18109,1.18266,1.17647,1.17729,1.18162,1.18281,1.17663,1.17751
698,2020-09-08 21:00:00-05:00,119455,1.1774,1.1834,1.17528,1.18028,1.17729,1.18332,1.17521,1.18013,1.17751,1.18351,1.17535,1.18043
699,2020-09-09 21:00:00-05:00,143601,1.18028,1.19172,1.17997,1.18145,1.18013,1.19164,1.17947,1.18133,1.18043,1.19181,1.18014,1.18157
700,2020-09-10 21:00:00-05:00,96735,1.18145,1.18742,1.18145,1.18468,1.18133,1.18735,1.181,1.1845,1.18157,1.1875,1.18157,1.18487
701,2020-09-13 21:00:00-05:00,77146,1.18468,1.1888,1.1832,1.18634,1.1845,1.18873,1.18312,1.18625,1.18487,1.18886,1.18329,1.18644
702,2020-09-14 21:00:00-05:00,88030,1.18634,1.19006,1.18395,1.18468,1.18625,1.18999,1.18387,1.1846,1.18644,1.19013,1.18403,1.18477
703,2020-09-15 21:00:00-05:00,121855,1.18468,1.18825,1.17878,1.18166,1.1846,1.18816,1.17866,1.18154,1.18477,1.18834,1.17888,1.18177
704,2020-09-16 21:00:00-05:00,129265,1.18166,1.18525,1.17372,1.18478,1.18154,1.18518,1.17361,1.18467,1.18177,1.18532,1.17383,1.18489
705,2020-09-17 21:00:00-05:00,91778,1.18478,1.18704,1.18262,1.184,1.18467,1.18696,1.18254,1.18376,1.18489,1.18713,1.18269,1.18423
706,2020-09-20 21:00:00-05:00,123233,1.184,1.18719,1.17316,1.17709,1.18376,1.18712,1.17306,1.17696,1.18423,1.18727,1.17324,1.17722
707,2020-09-21 21:00:00-05:00,127417,1.17709,1.17727,1.16916,1.17077,1.17696,1.17709,1.16909,1.17067,1.17722,1.17777,1.16924,1.17087
708,2020-09-22 21:00:00-05:00,120646,1.17077,1.17191,1.16514,1.16602,1.17067,1.17184,1.16508,1.16592,1.17087,1.17198,1.16521,1.16612
709,2020-09-23 21:00:00-05:00,118490,1.16602,1.1687,1.16265,1.16673,1.16592,1.16862,1.16258,1.16623,1.16612,1.16877,1.16272,1.16723
710,2020-09-24 21:00:00-05:00,101935,1.16673,1.16852,1.16124,1.16316,1.16623,1.16846,1.16117,1.16277,1.16723,1.16861,1.1613,1.16355
711,2020-09-27 21:00:00-05:00,89041,1.16316,1.16802,1.16154,1.16634,1.16277,1.16795,1.16143,1.16591,1.16355,1.16808,1.16162,1.16677
712,2020-09-28 21:00:00-05:00,92699,1.16634,1.17456,1.16618,1.17434,1.16591,1.17449,1.16576,1.1742,1.16677,1.17467,1.16633,1.17449
713,2020-09-29 21:00:00-05:00,116008,1.17434,1.17552,1.16845,1.17208,1.1742,1.17544,1.16836,1.17186,1.17449,1.17559,1.16853,1.17229
714,2020-09-30 21:00:00-05:00,124490,1.17208,1.17698,1.17172,1.1746,1.17186,1.1769,1.17153,1.17451,1.17229,1.17705,1.1718,1.17469
715,2020-10-01 21:00:00-05:00,123281,1.1746,1.17505,1.16959,1.17167,1.17451,1.1747,1.1695,1.17153,1.17469,1.17555,1.16966,1.17181
716,2020-10-04 21:00:00-05:00,80893,1.17167,1.17976,1.17057,1.1785,1.17153,1.17969,1.17007,1.17838,1.17181,1.17982,1.17092,1.17862
717,2020-10-05 21:00:00-05:00,104266,1.1785,1.18078,1.1732,1.1734,1.17838,1.18072,1.17311,1.17329,1.17862,1.18085,1.17328,1.17352
718,2020-10-06 21:00:00-05:00,90913,1.1734,1.17819,1.17252,1.17645,1.17329,1.17813,1.17244,1.17611,1.17352,1.17826,1.17258,1.17679
719,2020-10-07 21:00:00-05:00,75468,1.17645,1.17818,1.17328,1.17602,1.17611,1.17811,1.17317,1.17589,1.17679,1.17825,1.17337,1.17614
720,2020-10-08 21:00:00-05:00,76464,1.17602,1.18314,1.17529,1.18283,1.17589,1.18304,1.17479,1.18233,1.17614,1.18353,1.17579,1.18333
721,2020-10-11 21:00:00-05:00,63666,1.18283,1.18283,1.17868,1.18127,1.18233,1.18263,1.1786,1.18101,1.18333,1.18333,1.17876,1.18153
722,2020-10-12 21:00:00-05:00,81437,1.18127,1.18162,1.17306,1.17457,1.18101,1.18146,1.17287,1.17446,1.18153,1.18208,1.17316,1.17468
723,2020-10-13 21:00:00-05:00,74252,1.17457,1.1771,1.172,1.17462,1.17446,1.17703,1.17183,1.17447,1.17468,1.17718,1.17208,1.17478
724,2020-10-14 21:00:00-05:00,88916,1.17462,1.1758,1.16886,1.17073,1.17447,1.17573,1.16878,1.17064,1.17478,1.17586,1.16891,1.17082
725,2020-10-15 21:00:00-05:00,78070,1.17073,1.17462,1.1694,1.17174,1.17064,1.17455,1.16933,1.17124,1.17082,1.17468,1.16946,1.17224
726,2020-10-18 21:00:00-05:00,74904,1.17174,1.17938,1.17033,1.17704,1.17124,1.17932,1.17027,1.17693,1.17224,1.17944,1.17038,1.17714
727,2020-10-19 21:00:00-05:00,75625,1.17704,1.18408,1.17599,1.18222,1.17693,1.18402,1.17593,1.18209,1.17714,1.18418,1.17605,1.18235
728,2020-10-20 21:00:00-05:00,92413,1.18222,1.18808,1.1822,1.18596,1.18209,1.18802,1.18199,1.18586,1.18235,1.18815,1.18235,1.18607
729,2020-10-21 21:00:00-05:00,81358,1.18596,1.1867,1.18114,1.18186,1.18586,1.18663,1.18106,1.18179,1.18607,1.18685,1.18121,1.18192
730,2020-10-22 21:00:00-05:00,78496,1.18186,1.1865,1.17868,1.18612,1.18179,1.18643,1.1786,1.18587,1.18192,1.18659,1.17875,1.18638
731,2020-10-25 21:00:00-05:00,79272,1.18612,1.18612,1.18033,1.18094,1.18587,1.18587,1.18027,1.18084,1.18638,1.18638,1.18039,1.18103
732,2020-10-26 21:00:00-05:00,68202,1.18094,1.18388,1.17928,1.17954,1.18084,1.18382,1.17915,1.17943,1.18103,1.18395,1.17938,1.17964
733,2020-10-27 21:00:00-05:00,100608,1.17954,1.17976,1.17178,1.1746,1.17943,1.17943,1.17171,1.17453,1.17964,1.18025,1.17184,1.17466
734,2020-10-28 21:00:00-05:00,105722,1.1746,1.17589,1.16502,1.16728,1.17453,1.17581,1.16496,1.16711,1.17466,1.17597,1.16508,1.16746
735,2020-10-29 21:00:00-05:00,98590,1.16728,1.17043,1.164,1.1648,1.16711,1.17038,1.16392,1.1643,1.16746,1.1705,1.16407,1.16529
736,2020-11-01 22:00:00-05:00,79365,1.1648,1.16558,1.16222,1.16404,1.1643,1.16552,1.16214,1.16398,1.16529,1.16565,1.1623,1.16411
737,2020-11-02 22:00:00-05:00,74323,1.16404,1.17399,1.16236,1.17196,1.16398,1.17393,1.16186,1.17181,1.16411,1.17406,1.16286,1.1721
738,2020-11-03 22:00:00-05:00,196249,1.17196,1.17707,1.16027,1.17226,1.17181,1.17694,1.16016,1.17189,1.1721,1.1772,1.16038,1.17264
739,2020-11-04 22:00:00-05:00,138191,1.17226,1.18598,1.17109,1.18284,1.17189,1.18591,1.17102,1.18254,1.17264,1.18604,1.17116,1.18313
740,2020-11-05 22:00:00-05:00,129088,1.18284,1.1891,1.17954,1.18737,1.18254,1.18904,1.17947,1.18698,1.18313,1.18916,1.17961,1.18776
741,2020-11-08 22:00:00-05:00,177845,1.18737,1.19202,1.17955,1.18136,1.18698,1.19195,1.17948,1.18127,1.18776,1.19209,1.17962,1.18146
742,2020-11-09 22:00:00-05:00,138626,1.18136,1.18434,1.17796,1.18156,1.18127,1.18428,1.17789,1.18142,1.18146,1.1844,1.17804,1.18171
743,2020-11-10 22:00:00-05:00,86786,1.18156,1.1833,1.17456,1.17783,1.18142,1.18322,1.17449,1.17776,1.18171,1.18337,1.17461,1.1779
744,2020-11-11 22:00:00-05:00,91078,1.17783,1.18232,1.17587,1.1805,1.17776,1.18226,1.17581,1.18037,1.1779,1.18239,1.17593,1.18062
745,2020-11-12 22:00:00-05:00,67607,1.1805,1.18375,1.1799,1.18348,1.18037,1.18367,1.17983,1.18319,1.18062,1.18383,1.17996,1.18378
746,2020-11-15 22:00:00-05:00,91525,1.18348,1.1869,1.18143,1.18531,1.18319,1.18682,1.18136,1.18522,1.18378,1.18697,1.1815,1.1854
747,2020-11-16 22:00:00-05:00,76151,1.18531,1.18938,1.18426,1.1861,1.18522,1.18932,1.18418,1.18602,1.1854,1.18945,1.18433,1.18618
748,2020-11-17 22:00:00-05:00,77663,1.1861,1.18912,1.18492,1.18542,1.18602,1.18906,1.18486,1.18528,1.18618,1.18918,1.18498,1.18556
749,2020-11-18 22:00:00-05:00,80978,1.18542,1.18826,1.18163,1.1874,1.18528,1.18819,1.18157,1.18734,1.18556,1.18834,1.18169,1.18747
750,2020-11-19 22:00:00-05:00,69687,1.1874,1.18908,1.18498,1.18564,1.18734,1.18901,1.18491,1.18549,1.18747,1.18915,1.18505,1.18579
751,2020-11-22 22:00:00-05:00,82920,1.18564,1.19062,1.18002,1.18412,1.18549,1.19053,1.17994,1.18402,1.18579,1.1907,1.1801,1.18423
752,2020-11-23 22:00:00-05:00,81171,1.18412,1.1896,1.18369,1.18924,1.18402,1.18952,1.18326,1.18918,1.18423,1.1897,1.18392,1.18931
753,2020-11-24 22:00:00-05:00,94044,1.18924,1.19298,1.18819,1.19136,1.18918,1.19292,1.18813,1.19122,1.18931,1.19307,1.18825,1.19149
754,2020-11-25 22:00:00-05:00,49768,1.19136,1.1941,1.18854,1.19136,1.19122,1.19404,1.18848,1.19101,1.19149,1.19417,1.18859,1.19172
755,2020-11-26 22:00:00-05:00,59293,1.19136,1.19644,1.19076,1.19634,1.19101,1.19623,1.19057,1.19619,1.19172,1.1968,1.19091,1.1965
756,2020-11-29 22:00:00-05:00,92137,1.19634,1.20033,1.19232,1.19249,1.19619,1.20027,1.192,1.19225,1.1965,1.20041,1.19245,1.19273
757,2020-11-30 22:00:00-05:00,96983,1.19249,1.20766,1.19249,1.20722,1.19225,1.2076,1.19225,1.20714,1.19273,1.20774,1.19273,1.20729
758,2020-12-01 22:00:00-05:00,102804,1.20722,1.21186,1.204,1.21161,1.20714,1.2118,1.20392,1.21149,1.20729,1.21193,1.20406,1.21173
759,2020-12-02 22:00:00-05:00,96215,1.21161,1.21746,1.2101,1.21482,1.21149,1.2174,1.21003,1.21469,1.21173,1.21751,1.21017,1.21496
760,2020-12-03 22:00:00-05:00,100412,1.21482,1.21775,1.21104,1.21218,1.21469,1.2177,1.21092,1.2119,1.21496,1.21781,1.21113,1.21247
761,2020-12-06 22:00:00-05:00,95747,1.21218,1.21664,1.20786,1.21097,1.2119,1.21656,1.20779,1.21072,1.21247,1.21673,1.20791,1.21122
762,2020-12-07 22:00:00-05:00,92325,1.21097,1.21341,1.20954,1.2104,1.21072,1.21335,1.20947,1.2103,1.21122,1.21348,1.2096,1.2105
763,2020-12-08 22:00:00-05:00,89432,1.2104,1.21474,1.20588,1.20814,1.2103,1.21467,1.20578,1.20806,1.2105,1.21493,1.20597,1.20821
764,2020-12-09 22:00:00-05:00,114310,1.20814,1.21591,1.20754,1.21418,1.20806,1.21583,1.20723,1.21408,1.20821,1.21599,1.20764,1.21429
765,2020-12-10 22:00:00-05:00,89437,1.21418,1.2163,1.21054,1.21122,1.21408,1.21623,1.21023,1.21072,1.21429,1.21638,1.2106,1.21172
766,2020-12-13 22:00:00-05:00,78725,1.21122,1.21768,1.21122,1.21429,1.21072,1.21762,1.21072,1.21418,1.21172,1.21775,1.21164,1.2144
767,2020-12-14 22:00:00-05:00,79511,1.21429,1.2169,1.2121,1.21531,1.21418,1.21683,1.21198,1.21506,1.2144,1.21696,1.21223,1.21556
768,2020-12-15 22:00:00-05:00,92925,1.21531,1.22122,1.21252,1.21998,1.21506,1.22114,1.21241,1.21981,1.21556,1.22139,1.21261,1.22015
769,2020-12-16 22:00:00-05:00,82961,1.21998,1.22728,1.21901,1.22685,1.21981,1.22722,1.21885,1.22656,1.22015,1.22735,1.21914,1.22714
770,2020-12-17 22:00:00-05:00,74964,1.22685,1.22719,1.22257,1.22563,1.22656,1.22705,1.22249,1.22513,1.22714,1.22737,1.22264,1.22613
771,2020-12-20 22:00:00-05:00,128650,1.22563,1.22563,1.21294,1.22443,1.22513,1.22522,1.21285,1.22422,1.22613,1.22613,1.21303,1.22464
772,2020-12-21 22:00:00-05:00,92646,1.22443,1.22571,1.21523,1.2163,1.22422,1.22565,1.21516,1.21611,1.22464,1.22578,1.2153,1.2165
773,2020-12-22 22:00:00-05:00,91687,1.2163,1.22211,1.21541,1.21856,1.21611,1.22204,1.21532,1.21833,1.2165,1.2222,1.2155,1.2188
774,2020-12-23 22:00:00-05:00,46438,1.21856,1.22158,1.21774,1.21849,1.21833,1.22151,1.21761,1.21828,1.2188,1.22165,1.21781,1.2187
775,2020-12-27 22:00:00-05:00,73365,1.21849,1.22504,1.21812,1.22152,1.21828,1.22498,1.21804,1.22142,1.2187,1.22519,1.21821,1.22161
776,2020-12-28 22:00:00-05:00,72839,1.22152,1.22752,1.22086,1.22502,1.22142,1.22745,1.22063,1.22492,1.22161,1.22763,1.22103,1.22512
777,2020-12-29 22:00:00-05:00,82647,1.22502,1.23102,1.22495,1.23,1.22492,1.23094,1.22454,1.22984,1.22512,1.23111,1.22512,1.23015
778,2020-12-30 22:00:00-05:00,76962,1.23,1.23094,1.22094,1.22156,1.22984,1.23086,1.22076,1.22121,1.23015,1.23102,1.22099,1.2219
779,2021-01-03 22:00:00-05:00,112731,1.22156,1.23098,1.22156,1.22525,1.22121,1.23089,1.22121,1.22516,1.2219,1.23108,1.2219,1.22534
780,2021-01-04 22:00:00-05:00,98960,1.22525,1.23057,1.2247,1.22986,1.22516,1.23049,1.22437,1.22969,1.22534,1.23065,1.22479,1.23004
781,2021-01-05 22:00:00-05:00,146293,1.22986,1.23496,1.22656,1.23272,1.22969,1.23488,1.22646,1.23234,1.23004,1.23504,1.22665,1.2331
782,2021-01-06 22:00:00-05:00,116355,1.23272,1.23444,1.22451,1.22692,1.23234,1.23437,1.22444,1.22678,1.2331,1.23454,1.22457,1.22706
783,2021-01-07 22:00:00-05:00,131402,1.22692,1.22848,1.2193,1.2221,1.22678,1.2284,1.21921,1.22165,1.22706,1.22857,1.21939,1.22254
784,2021-01-10 22:00:00-05:00,104515,1.2221,1.22274,1.21322,1.21512,1.22165,1.22224,1.21315,1.21497,1.22254,1.22324,1.21329,1.21526
785,2021-01-11 22:00:00-05:00,98206,1.21512,1.22098,1.21371,1.22079,1.21497,1.22091,1.21363,1.22069,1.21526,1.22106,1.21378,1.22089
786,2021-01-12 22:00:00-05:00,94061,1.22079,1.22229,1.21398,1.2158,1.22069,1.22223,1.21389,1.21571,1.22089,1.22236,1.21406,1.21589
787,2021-01-13 22:00:00-05:00,104506,1.2158,1.21786,1.21112,1.21546,1.21571,1.21779,1.21101,1.21496,1.21589,1.21803,1.21119,1.21596
788,2021-01-14 22:00:00-05:00,91612,1.21546,1.21626,1.2075,1.20804,1.21496,1.21619,1.20714,1.20754,1.21596,1.21633,1.20759,1.20854
789,2021-01-17 22:00:00-05:00,62934,1.20804,1.20869,1.20536,1.20773,1.20754,1.20863,1.20529,1.20749,1.20854,1.20889,1.20542,1.20797
790,2021-01-18 22:00:00-05:00,80844,1.20773,1.2145,1.2074,1.21286,1.20749,1.21444,1.20733,1.21275,1.20797,1.21456,1.20748,1.21296
791,2021-01-19 22:00:00-05:00,88416,1.21286,1.21583,1.20768,1.21062,1.21275,1.21577,1.20757,1.21045,1.21296,1.21589,1.20774,1.2108
792,2021-01-20 22:00:00-05:00,95713,1.21062,1.21732,1.21037,1.21676,1.21045,1.21722,1.21004,1.21666,1.2108,1.21742,1.21062,1.21687
793,2021-01-21 22:00:00-05:00,85424,1.21676,1.21896,1.21516,1.21718,1.21666,1.21889,1.21509,1.21707,1.21687,1.21902,1.21523,1.21729
794,2021-01-24 22:00:00-05:00,100047,1.21718,1.21834,1.21161,1.21416,1.21707,1.21827,1.21153,1.21408,1.21729,1.21841,1.21168,1.21423
795,2021-01-25 22:00:00-05:00,95546,1.21416,1.2176,1.21078,1.216,1.21408,1.21754,1.21071,1.2159,1.21423,1.21767,1.21086,1.21609
796,2021-01-26 22:00:00-05:00,132482,1.216,1.21699,1.20585,1.2112,1.2159,1.21692,1.20576,1.21107,1.21609,1.21706,1.20594,1.21133
797,2021-01-27 22:00:00-05:00,134704,1.2112,1.21424,1.20808,1.21218,1.21107,1.21415,1.20801,1.21209,1.21133,1.21433,1.20814,1.21226
798,2021-01-28 22:00:00-05:00,138233,1.21218,1.21561,1.20945,1.21376,1.21209,1.21552,1.20937,1.21356,1.21226,1.2157,1.20953,1.21395
799,2021-01-31 22:00:00-05:00,109554,1.21376,1.21376,1.20561,1.20602,1.21356,1.21357,1.20554,1.20588,1.21395,1.21395,1.20568,1.20615
800,2021-02-01 22:00:00-05:00,102716,1.20602,1.20878,1.20116,1.20437,1.20588,1.20871,1.2011,1.20428,1.20615,1.20885,1.20122,1.20446
801,2021-02-02 22:00:00-05:00,82243,1.20437,1.20502,1.20042,1.20355,1.20428,1.20496,1.20035,1.20342,1.20446,1.2051,1.20048,1.20368
802,2021-02-03 22:00:00-05:00,89295,1.20355,1.20429,1.19574,1.19624,1.20342,1.20422,1.19567,1.19577,1.20368,1.20436,1.19581,1.19671
803,2021-02-04 22:00:00-05:00,90249,1.19624,1.20502,1.19524,1.20466,1.19577,1.20494,1.19516,1.20417,1.19671,1.20516,1.19531,1.20516
804,2021-02-07 22:00:00-05:00,72560,1.20466,1.20661,1.20198,1.20513,1.20417,1.20654,1.20192,1.20475,1.20516,1.20668,1.20204,1.20551
805,2021-02-08 22:00:00-05:00,88014,1.20513,1.2122,1.20472,1.21186,1.20475,1.21212,1.20442,1.21171,1.20551,1.21227,1.20481,1.212
806,2021-02-09 22:00:00-05:00,87024,1.21186,1.2144,1.21088,1.21186,1.21171,1.21435,1.2108,1.21174,1.212,1.21446,1.21096,1.21197
807,2021-02-10 22:00:00-05:00,66382,1.21186,1.21496,1.21136,1.21298,1.21174,1.2149,1.21129,1.21281,1.21197,1.21502,1.21144,1.21316
808,2021-02-11 22:00:00-05:00,71058,1.21298,1.21348,1.20816,1.21204,1.21281,1.21338,1.20809,1.2119,1.21316,1.21385,1.20822,1.21218
809,2021-02-14 22:00:00-05:00,47480,1.21204,1.21452,1.21168,1.2128,1.2119,1.21446,1.2115,1.21267,1.21218,1.21459,1.21174,1.21294
